scenario_name,wheel_radius_m,wheel_width_m,grouser_height_m,grouser_count,n_wheels,chassis_mass_kg,wheelbase_m,solar_area_m2,battery_capacity_wh,avionics_power_w,peak_wheel_torque_nm,range_km,energy_margin_raw_pct,slope_capability_deg,total_mass_kg,backend_used
polar_prospecting,0.19998125446455758,0.030053719716515864,0.01997379132022788,24,4,1.7866699579808485,1.1086530688692324,0.1956563702286314,229.6998326612554,12.894947005015664,11.126719752044675,0.6966391876162767,0.533857171654062,34.05990951288756,21.928189242351113,evaluator
polar_prospecting,0.13240169218285375,0.030012419393371906,0.019168714059749816,24,4,0.5121120485910439,0.9997049575221015,0.16426766721871258,5.06207871861972,6.375035355250313,0.4430624824431823,30.0,21.74907738039091,31.38131790086619,10.705831507233931,evaluator
polar_prospecting,0.19999547188916528,0.030050928888863435,0.019997916215607606,24,4,26.72587464374225,0.573555932974213,0.48344432569220963,199.71294309825709,11.549787439704456,9.689384067299333,30.0,150.265095677013,34.78715841713611,55.63100335536325,evaluator
polar_prospecting,0.1703279736961059,0.030130852292464417,0.01907088343643755,24,4,0.5165509780972368,0.5905627587651436,0.16542247150687756,6.482167277933344,6.375035355250313,0.4443284024545595,30.0,22.64779243097537,31.98761221752716,11.04906841869768,evaluator
polar_prospecting,0.17843541359569334,0.03011341775195483,0.01999578150310686,24,4,0.5110424227579161,0.5644991583602316,0.14398910090025313,21.437224654330148,6.283912148543067,0.40149746277715265,30.0,7.659652709411838,32.53320339813285,11.194132048620263,evaluator
polar_prospecting,0.19987453844775263,0.03000083871886188,0.0199994336157246,24,4,1.8567271691642127,0.41756441266037475,0.18630185307985253,5.29389377712973,11.565437894931254,3.502646068387978,23.431052790039676,1.5481949116250389,33.45689983698012,15.202568276114716,evaluator
polar_prospecting,0.19990420949525986,0.030002776731112603,0.019999725080449345,24,4,0.8151008821741926,0.4407369686650256,0.18857844675227844,5.116925646873078,11.960114574671907,3.4021000292115127,16.695480364253903,1.075298738317349,33.266685916283166,13.76336902067709,evaluator
polar_prospecting,0.19994903329640545,0.03004917675516579,0.019995932981927176,24,4,23.608181383130308,0.5312543248098577,0.18642904952722955,177.84202156367968,11.378579040951891,11.32431197516954,11.487588519958408,2.063571870876255,34.781587397441484,51.00771465155545,evaluator
polar_prospecting,0.19995885593578985,0.030094050558115717,0.01997373032542847,24,4,1.3732263096002102,0.5488554356638846,0.19666225085362216,222.6218607846743,12.903065267246216,10.769919091812872,5.701562499982136,0.7991651971623681,34.00019754211099,21.09766085064034,evaluator
polar_prospecting,0.19999400776634055,0.030067175547447398,0.019996635352977042,24,4,9.526512830401176,0.5488604146567715,0.18693832469161295,200.59756672033976,11.457494024146277,3.1758288707924542,21.876242203363812,1.9768132075759073,34.374492772796465,27.676771005303657,evaluator
polar_prospecting,0.19987453844775263,0.03000177028281267,0.019958185915420652,24,4,20.8997881054439,1.1090715680947185,0.1885769054862445,5.116925646873078,11.96009565709398,3.422340565600789,4.507626544231429,1.0748624416689254,34.69460564272285,41.10443023449607,evaluator
polar_prospecting,0.19986992632759296,0.030063897958464363,0.019999635664641385,24,4,7.8426244738877875,0.45008395928443773,0.19012819488649818,179.83437695812336,11.664901877032705,10.98447893699435,25.3745975331466,2.345267771079882,34.44190268888747,29.42406693069333,evaluator
polar_prospecting,0.19999364157179791,0.030067075336124256,0.019998481178791088,24,4,23.608181383130308,1.0820697487251874,0.18845767758976642,5.283941783134297,11.968662469485022,3.503693558289076,3.7708420931122486,1.01076789643341,34.75078768430168,44.842690352574905,evaluator
polar_prospecting,0.13278860124613906,0.03013207443036374,0.019968395099163334,24,4,0.516545006926558,1.0828280961181749,0.16426766721871258,23.527488187790638,6.562554820899131,0.46576431406578067,30.0,20.411675515630137,31.84476862218223,10.972518195440685,evaluator
polar_prospecting,0.199993750670209,0.03006718248848605,0.019996134429792062,24,4,27.949160400337227,1.0915357759305373,0.1917038616498891,5.156758875496038,11.48772194449117,8.324305969148378,20.70556141012989,3.5197667472781102,34.786313325966404,53.350686913975295,evaluator
polar_prospecting,0.19948735409533908,0.030001749312469624,0.01999803611103052,24,4,1.1426600898168964,1.1093368931905312,0.2395463161736829,5.739087326012557,12.067951188012735,7.01498924463674,30.0,26.240434265851736,33.58535008400711,16.35993640856998,evaluator
polar_prospecting,0.19986992632759296,0.03009626964443803,0.019999635664641385,24,4,7.501800833269567,0.45008395928443773,0.19012819488649818,179.83437695812336,11.958728434578942,2.2566737348997385,15.767625884561921,1.5060313742329348,34.20687109330454,24.231774127843657,evaluator
polar_prospecting,0.19996263889407592,0.03006859690007846,0.01999590227154443,24,4,8.79772581895137,0.646456055979098,0.18594635469595996,7.617273699222711,11.387497889529168,10.769990030463772,17.87405357459063,1.9819249743420864,34.41164936184507,28.62198190744972,evaluator
polar_prospecting,0.19996266843629193,0.030096991449849786,0.019998832576491047,24,4,7.901295511368815,0.5488626369583184,0.18593993415191884,57.38455646051723,11.635338887044796,1.4713405092426826,10.442942063232135,1.1949911864539242,34.13153579848206,22.923897359618937,evaluator
polar_prospecting,0.19955618183107832,0.030049605113563607,0.019998832470630393,24,4,11.376807942103582,0.5488814112885871,0.18853541194895,32.86769180335133,11.518443799005848,11.166396834596506,20.07542991789519,2.3827358820006137,34.53974267533946,32.64683967123942,evaluator
polar_prospecting,0.19987456593215808,0.030059064635600624,0.01999823042488548,24,4,8.36447249797903,0.44821726190503935,0.18974494463148148,179.83437695812336,11.944257180628338,10.98447893699435,12.531778027855664,1.4328576969174038,34.46713340293996,30.15157709571718,evaluator
polar_prospecting,0.1996150713239134,0.030116810494473453,0.019990786641540297,24,4,14.095690456386226,0.5763118898991197,0.18635445127750497,15.227813254186804,10.921184654687341,10.984767360346975,27.565800768794574,3.5704678854089025,34.61688806253655,36.00466891200895,evaluator
polar_prospecting,0.19994900918332825,0.030067175547447398,0.01999590227154443,24,4,8.79772581895137,0.5328771148607976,0.18630149994687434,7.617273699222711,11.387497889529168,11.161909021860723,19.09027672215225,2.0969533394649122,34.41970330723575,28.836309518977732,evaluator
polar_prospecting,0.19990904097496776,0.030038257837796165,0.01999957916624864,24,4,0.8151008821741926,0.4407369686650256,0.18857844675227844,167.590439798038,11.960114574671907,3.4021000292115127,13.871674534033223,1.0402661099026644,33.50422206901251,15.608296507599228,evaluator
polar_prospecting,0.1999807089610184,0.0300051938348361,0.019972664451234426,24,4,17.749232852452167,1.1099752443202413,0.1903268855563414,110.8097792707191,11.652514047045004,10.965193158750633,16.67246374492617,2.4841326736031437,34.71414302438732,42.10787621238279,evaluator
polar_prospecting,0.1367095448804474,0.030003614393850804,0.019408717717669714,24,4,0.5121120485910439,0.9997049575221015,0.19073991279995037,12.501254692276056,6.375035355250313,0.4430624824431823,30.0,41.542064091169514,31.611261213415517,10.920255928946908,evaluator
polar_prospecting,0.19988219364511095,0.0300676899887927,0.019996671466595773,24,4,10.189101191820225,0.5489210235947075,0.18852266061794604,5.120921630058919,11.630571083430311,3.186584458056392,20.545376598634512,2.0639973986064684,34.31598154672907,26.38385296205962,evaluator
polar_prospecting,0.1989705293399879,0.03001757774994679,0.019960189834477372,24,4,12.686749237618633,0.5403164550500887,0.18630149994687434,7.617273699222711,11.658087038953422,13.239791237037323,7.073222859756071,1.2607255716330896,34.581185686232025,35.26573090129534,evaluator
polar_prospecting,0.19996266843629193,0.030079343660624005,0.019998832576491047,24,4,0.6294416090616513,0.9905048797084947,0.2446723109593812,13.479381673113622,11.635338887044796,1.4713405092426826,30.0,32.11692896215329,33.106652904816436,12.729066934346665,evaluator
polar_prospecting,0.19954180713849565,0.030066086025273556,0.019996867372411953,24,4,11.35139246801476,0.5488814112885871,0.18639206674877354,7.173588687200365,11.5188567027718,9.88025993754745,13.029578640922054,1.7187980668253982,34.508389231258256,31.61452199649107,evaluator
polar_prospecting,0.1995359669743431,0.030001716062668625,0.019999857854464335,24,4,1.35806387763045,0.5488814112885871,0.18302646473308984,28.627231207411086,11.516103185550312,12.71905767961177,2.159066872048349,0.6273954471479652,33.909232649753626,19.78805500940367,evaluator
polar_prospecting,0.19996810355669195,0.03000132193535879,0.019958470115394495,24,4,22.83334377522217,0.6242007850644065,0.1885769054862445,5.116925646873078,11.920238973895094,3.422340565600789,5.263561545935587,1.1955827124554756,34.72520769541673,43.73364415549353,evaluator
polar_prospecting,0.1999807089610184,0.0300051938348361,0.019996870274600606,24,4,19.01993605328829,0.5400574202671434,0.1903330171214968,19.96570832992124,11.995536137568427,3.9389756283764275,8.606418431952868,1.5181397859581491,34.68195850547617,39.00623908054258,evaluator
polar_prospecting,0.1998701268272682,0.03000177028281267,0.019998994258103413,24,4,8.180922382977233,1.0851152720844703,0.1885769054862445,6.930089816639764,11.96009565709398,3.422340565600789,7.899640921393565,1.0735156064060436,34.187204383017495,23.817986512172638,evaluator
polar_prospecting,0.1999020775436111,0.030066815832223596,0.019999737043870647,24,4,23.608181383130308,1.0767028426860523,0.1912044559137456,16.790222620532525,11.171570313128122,10.277872510698588,26.22294604169022,4.325590686989033,34.77380532081548,48.61485858520973,evaluator
polar_prospecting,0.19954180713849565,0.030066086025273556,0.019996671466595773,24,4,4.547335217415268,0.5488814112885871,0.18632384138392963,7.173588687200365,11.380668593362318,3.1758288707924542,28.58964700748073,2.1254272271350287,33.81288287386217,18.696566394844275,evaluator
polar_prospecting,0.1998701268272682,0.030001976895358315,0.019998479097553926,24,4,0.9879795329615759,1.0851152720844703,0.1885769054862445,71.41906501669648,11.96009565709398,3.2360677337668005,14.142042071844106,1.0560100137312178,33.38773877320883,14.659746143281325,evaluator
polar_prospecting,0.19947480501417295,0.030109336235528073,0.01999803611103052,24,4,2.148035316716488,1.1093368931905312,0.24236615701032813,5.689702789413273,12.079393099683072,7.01498924463674,30.0,27.44637427820959,33.722251718225685,17.745149168485526,evaluator
polar_prospecting,0.19871752453174324,0.03011404978098361,0.019998684722187503,24,4,0.5162952070209625,1.096472294036055,0.14383758597748036,23.02988499091012,6.278354958729726,0.4395692460268188,30.0,6.511323675503254,32.859651617840576,11.406383469199248,evaluator
polar_prospecting,0.199993750670209,0.030066815832223596,0.01999845840400786,24,4,23.608181383130308,1.0767028426860523,0.18600082930423487,16.87202036707409,11.171570313128122,11.33372228507461,14.476794306478414,2.659838274492765,34.77721786366024,49.17353060565641,evaluator
polar_prospecting,0.19999321618827362,0.03000078334627775,0.019999998192814623,24,4,23.607336622629024,1.1422397781391938,0.1885769054862445,11.699906940504256,11.920238973895094,3.582638352344189,5.140136836290934,1.1923224666478638,34.75293605585781,44.94984589294799,evaluator
polar_prospecting,0.13240169218285375,0.030012419393371906,0.019408717717669714,24,4,0.5121120485910439,0.9997049575221015,0.16426766721871258,12.427469900327655,6.375035355250313,0.4430624824431823,30.0,21.763982194181867,31.52350240723772,10.794436382132728,evaluator
polar_prospecting,0.19990419066755294,0.030002098618381476,0.0199997236444406,24,4,8.639578662126466,1.087656497195144,0.19134550247612783,14.316687336397209,11.831068990259478,3.7861022276263516,26.97601393983491,2.3350849315155258,34.23780115989973,24.724850178449177,evaluator
polar_prospecting,0.199993750670209,0.030066815832223596,0.01999845840400786,24,4,23.608181383130308,1.0808316455586193,0.19149646423909372,174.66274801504434,11.48761107284979,8.324305969148378,21.458294334269763,3.271091927115329,34.77798420321064,49.36499153143928,evaluator
polar_prospecting,0.18274284202700466,0.030094274284923245,0.019995777505850538,24,4,0.5112862514928335,0.5661245927995864,0.1644191821414865,21.360080733997442,7.218622430135673,0.4693835972637257,30.0,15.451238779148927,32.633521304484965,11.397904058317653,evaluator
polar_prospecting,0.1995359669743431,0.030001716062668625,0.019999857854464335,24,4,1.35806387763045,0.5488814112885871,0.18302646473308984,31.594538031054203,11.516103185550312,12.71905767961177,2.1557630507481433,0.6273954471479652,33.91192973690084,19.821704268783783,evaluator
polar_prospecting,0.19926880836959351,0.03011341775195483,0.019996886183930137,24,4,18.974208026923982,0.5644922409858322,0.14398910090025313,21.525892357064258,6.283912148543067,3.975295037815479,28.413032639983125,4.926260837404885,34.659612911724736,38.43677642820274,evaluator
polar_prospecting,0.1999965006933384,0.030057954646219433,0.019996691432099038,24,4,24.390192671358378,0.5873630576394664,0.19565993396334244,18.505941960073855,12.863443890915915,4.815870236275273,0.9923909026280312,0.6276466662854358,34.764737883407605,46.85577362310796,evaluator
